Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
1504;Fritzlar (Flugplatz);V_TE050;07.12.2013-08:00;08.12.2013-13:00;3;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;27.01.2014-15:00;28.01.2014-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;18.07.2014-15:00;19.07.2014-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;27.11.2014-15:00;28.11.2014-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;18.02.2015-08:00;18.02.2015-20:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;30.04.2015-22:00;01.05.2015-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;31.05.2015-22:00;01.06.2015-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;20.12.2015-22:00;21.12.2015-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;09.03.2016-08:00;09.03.2016-20:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;18.11.2017-15:00;20.11.2017-06:00;4;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;06.06.2018-22:00;07.06.2018-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;14.10.2018-22:00;15.10.2018-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;18.03.2019-15:00;19.03.2019-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;02.05.2020-08:00;05.05.2020-13:00;9;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;31.08.2020-22:00;01.09.2020-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;04.09.2020-22:00;05.09.2020-13:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;05.12.2021-15:00;06.12.2021-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE050;08.04.2022-22:00;10.04.2022-20:00;5;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;01.05.2001-08:00;02.05.2001-06:00;23;;eor;                                                                                                                            
1504;Fritzlar (Flugplatz);V_TE100;08.05.2001-08:00;09.05.2001-06:00;23;;eor;                                                                                                                            
1504;Fritzlar (Flugplatz);V_TE100;24.07.2003-08:00;26.07.2003-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;30.07.2003-08:00;01.08.2003-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;18.12.2003-08:00;20.12.2003-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;23.02.2004-08:00;25.02.2004-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;24.05.2004-08:00;26.05.2004-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;08.11.2005-08:00;10.11.2005-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;31.01.2006-08:00;02.02.2006-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;17.02.2006-08:00;20.02.2006-06:00;2;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;28.09.2006-08:00;30.09.2006-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;27.08.2007-08:00;29.08.2007-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;04.10.2007-08:00;06.10.2007-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;01.04.2008-08:00;03.04.2008-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;23.04.2008-08:00;25.04.2008-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;22.07.2011-08:00;24.07.2011-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;23.12.2011-08:00;27.12.2011-06:00;3;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;30.12.2011-08:00;02.01.2012-06:00;2;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;21.12.2012-08:00;27.12.2012-06:00;5;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;28.12.2012-08:00;02.01.2013-06:00;4;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;28.03.2013-08:00;02.04.2013-06:00;4;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;17.05.2013-08:00;21.05.2013-06:00;3;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;26.07.2013-08:00;29.07.2013-06:00;2;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;21.09.2013-08:00;23.09.2013-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;05.10.2013-08:00;07.10.2013-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;07.12.2013-08:00;09.12.2013-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;30.04.2015-08:00;02.05.2015-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;31.05.2015-08:00;02.06.2015-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;20.12.2015-08:00;22.12.2015-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;18.11.2017-08:00;20.11.2017-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;06.06.2018-08:00;08.06.2018-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;14.10.2018-08:00;16.10.2018-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;02.05.2020-08:00;06.05.2020-06:00;3;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;31.08.2020-08:00;02.09.2020-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;04.09.2020-08:00;06.09.2020-06:00;1;;eor;                                                                                                                             
1504;Fritzlar (Flugplatz);V_TE100;08.04.2022-08:00;11.04.2022-06:00;2;;eor;                                                                                                                             
generiert: 05.05.2023 --  Deutscher Wetterdienst  --                                                                                                                                                    
